population,daily_high_temperature,daily_low_temperature,daily_precipitation,lockdown_percentage,gender_Male,gender_Male and Female,political_affiliation_purple,political_affiliation_red
948.0,67.5,58.7,0.05,0.9708737864077669,0,1,1,0
1215.0,75.3,50.9,0.0,0.0,1,0,0,1
1203.0,54.0,35.4,0.0,0.0,0,1,1,0
1307.0,72.2,53.5,0.13,47.57281553398058,1,0,1,0
1211.0,80.9,56.0,0.0,0.0,1,0,1,0
829.0,69.0,43.3,0.0,0.0,1,0,0,1
753.0,45.6,30.2,0.0,12.62135922330097,0,1,0,0
656.0,56.9,40.6,0.0,0.0,0,0,0,0
584.0,28.0,9.3,0.0,0.0,1,0,0,0
1466.0,57.6,40.5,0.0,11.650485436893204,1,0,1,0
1322.0,62.2,44.4,38.44,0.0,1,0,0,1
1499.0,76.2,56.4,0.0,11.650485436893204,1,0,1,0
893.0,69.8,52.1,0.0,2.912621359223301,1,0,0,0
1600.0,63.3,49.0,1.99,16.50485436893204,1,0,0,1
1846.0,39.8,28.1,0.38,0.0,1,0,1,0
1305.0,84.2,56.9,10.82,0.0,1,0,0,1
1112.0,67.8,44.5,0.01,17.475728155339805,1,0,1,0
582.0,33.9,24.8,0.0,0.0,1,0,0,0
1154.0,67.3,55.4,2.97,0.0,1,0,0,1
1162.0,70.0,49.0,0.0,21.35922330097087,1,0,0,0
1633.0,55.5,47.3,9.64,32.038834951456316,1,0,0,1
445.0,6.2,-7.3,0.06,2.912621359223301,1,0,0,0
1318.0,36.8,32.8,4.62,0.0,1,0,0,0
1668.0,41.6,25.3,0.03,16.50485436893204,1,0,0,1
329.0,50.8,36.3,0.0,0.0,1,0,1,0
1054.0,37.4,23.0,0.0,7.766990291262135,1,0,0,0
255.0,73.9,68.9,1.39,0.0,0,1,0,0
1021.0,79.4,70.6,0.08,0.0,1,0,1,0
1279.0,37.9,22.1,0.0,78.64077669902912,1,0,1,0
1104.0,66.3,41.4,0.09,18.446601941747574,1,0,1,0
695.0,34.9,24.3,6.72,18.446601941747574,1,0,0,0
1189.0,62.2,50.7,3.92,4.854368932038835,1,0,0,1
488.0,32.4,23.2,0.05,0.0,0,1,0,0
1457.0,60.5,54.4,10.2,11.650485436893204,1,0,1,0
877.0,44.2,37.5,5.95,0.0,0,1,1,0
1246.0,47.5,26.5,0.0,0.9708737864077669,0,1,0,1
1101.0,66.3,31.4,0.06,6.796116504854369,1,0,0,1
1599.0,66.2,52.8,5.78,16.50485436893204,1,0,0,1
646.0,39.5,35.3,13.95,0.0,1,0,0,0
1402.0,79.8,66.0,0.06,14.563106796116504,1,0,1,0
1238.0,66.3,60.9,50.6,0.0,1,0,0,1
644.0,63.1,50.1,0.0,0.0,1,0,1,0
954.0,71.3,50.2,9.62,3.8834951456310676,1,0,1,0
1071.0,61.6,59.5,11.63,17.475728155339805,1,0,1,0
1467.0,65.1,35.1,0.0,6.796116504854369,1,0,0,1
1658.0,50.7,44.7,6.74,20.388349514563107,0,1,0,0
319.0,70.4,51.1,0.0,39.80582524271845,0,1,1,0
1555.0,54.8,33.2,0.0,12.62135922330097,1,0,0,1
1298.0,66.9,49.6,0.0,47.57281553398058,1,0,1,0
419.0,55.1,44.7,0.99,0.0,1,0,0,1
1220.0,79.3,62.1,0.0,0.0,0,1,1,0
1680.0,73.6,57.7,0.0,18.446601941747574,1,0,1,0
708.0,37.6,17.9,0.01,0.0,0,0,0,1
1669.0,75.9,46.7,0.0,4.854368932038835,1,0,1,0
1170.0,85.8,73.7,0.26,70.87378640776699,0,1,0,1
569.0,56.8,35.4,0.0,0.0,1,0,0,1
961.0,70.4,58.0,15.31,3.8834951456310676,0,1,1,0
0.0,43.8,36.1,0.07,100.0,1,0,0,0
1545.0,67.0,51.5,6.63,4.854368932038835,1,0,0,1
1211.0,60.9,52.9,0.54,0.0,0,1,1,0
1232.0,48.1,33.1,0.0,4.854368932038835,0,1,0,0
1318.0,36.7,23.3,1.9,0.0,1,0,0,0
1306.0,42.3,35.5,0.92,4.854368932038835,0,1,0,0
793.0,43.8,35.8,0.11,12.62135922330097,0,1,0,0
1633.0,48.3,42.7,21.09,32.038834951456316,1,0,0,1
293.0,56.2,40.7,1.32,0.0,1,0,1,0
1468.0,37.4,26.7,0.92,21.35922330097087,1,0,0,1
444.0,40.2,23.1,0.0,2.912621359223301,1,0,0,0
725.0,41.9,26.2,1.03,0.0,0,0,0,1
236.0,73.7,70.3,2.42,0.0,0,1,0,0
1078.0,83.5,57.6,10.82,6.796116504854369,1,0,0,1
845.0,47.9,28.6,0.0,2.912621359223301,1,0,1,0
1161.0,82.6,72.0,0.84,70.87378640776699,0,1,0,1
996.0,71.1,62.9,19.39,0.0,1,0,0,1
1691.0,49.6,42.6,1.97,16.50485436893204,1,0,0,1
1080.0,53.5,35.2,11.21,10.679611650485436,1,0,0,1
1110.0,63.8,53.6,1.04,10.679611650485436,1,0,0,1
879.0,51.4,36.8,0.02,2.912621359223301,1,0,1,0
682.0,53.0,43.5,2.62,9.70873786407767,1,0,1,0
1008.0,32.9,12.9,0.0,7.766990291262135,1,0,1,0
841.0,62.7,43.4,0.06,2.912621359223301,1,0,1,0
901.0,40.7,30.8,0.03,0.0,1,0,0,0
1069.0,35.5,25.6,0.06,2.912621359223301,1,0,1,0
935.0,75.8,53.6,0.0,6.796116504854369,0,1,0,0
1212.0,73.4,55.6,0.0,0.0,0,1,1,0
1067.0,70.8,50.1,0.0,3.8834951456310676,0,1,1,0
1546.0,77.6,54.4,3.85,4.854368932038835,1,0,0,1
247.0,74.6,69.1,1.02,0.0,0,1,0,0
771.0,35.2,14.2,0.0,0.9708737864077669,1,0,1,0
252.0,77.2,70.3,0.42,0.0,0,1,0,0
1545.0,41.9,31.0,0.0,0.0,1,0,1,0
1491.0,60.1,40.9,0.0,8.737864077669903,1,0,0,0
1769.0,46.6,27.0,0.0,8.737864077669903,1,0,0,1
1277.0,43.2,30.8,0.0,0.0,0,1,0,0
1214.0,65.9,44.5,0.0,4.854368932038835,1,0,0,1
1229.0,63.1,49.5,0.0,0.0,1,0,0,1
1238.0,53.1,37.3,2.99,0.9708737864077669,0,1,0,1
835.0,57.1,40.9,0.0,0.0,1,0,0,1
803.0,34.3,31.2,0.91,0.0,1,0,1,0
433.0,35.0,23.5,0.16,2.912621359223301,1,0,0,0
1276.0,86.5,65.0,0.0,47.57281553398058,1,0,1,0
1469.0,50.7,35.7,0.0,6.796116504854369,1,0,0,1
1411.0,105.6,63.9,0.0,37.86407766990291,1,0,1,0
903.0,28.9,24.2,2.52,0.0,1,0,0,0
1144.0,43.2,33.2,0.09,27.184466019417474,1,0,1,0
945.0,19.5,7.0,0.12,0.0,1,0,0,1
1292.0,90.1,63.4,4.12,0.0,1,0,0,0
1200.0,79.5,54.1,0.0,4.854368932038835,1,0,0,1
1431.0,85.7,55.1,0.0,34.95145631067961,1,0,0,1
679.0,77.4,66.2,16.16,0.9708737864077669,0,0,1,0
1773.0,53.3,35.5,0.0,8.737864077669903,1,0,0,1
1661.0,60.9,42.5,0.0,20.388349514563107,0,1,0,0
647.0,34.5,30.2,5.47,0.0,1,0,0,0
1567.0,71.5,59.5,0.24,35.92233009708738,1,0,1,0
962.0,63.3,22.3,0.0,53.398058252427184,1,0,1,0
1317.0,54.5,43.0,14.83,0.0,1,0,0,0
628.0,58.4,53.6,0.65,0.0,0,1,0,0
619.0,71.4,59.5,12.61,0.0,1,0,0,1
654.0,70.1,43.9,0.01,0.0,1,0,1,0
643.0,60.7,56.2,0.34,0.0,0,1,0,0
1451.0,56.2,34.6,0.0,1.9417475728155338,1,0,1,0
738.0,44.7,39.5,2.17,12.62135922330097,0,1,0,0
65.0,69.2,44.5,0.0,0.0,1,0,0,1
1280.0,46.5,44.1,16.1,35.92233009708738,1,0,1,0
1269.0,48.7,44.8,11.41,0.9708737864077669,0,1,0,1
1225.0,59.3,40.7,0.0,0.0,1,0,1,0
1677.0,46.0,27.9,0.0,9.70873786407767,1,0,1,0
1963.0,58.2,44.0,0.0,18.446601941747574,1,0,1,0
64.0,75.3,54.5,0.0,0.0,1,0,0,1
819.0,48.4,23.2,0.13,0.9708737864077669,1,0,1,0
1160.0,76.6,60.0,0.01,18.446601941747574,1,0,1,0
589.0,70.9,58.1,0.44,0.0,1,0,0,0
657.0,34.7,20.3,30.08,18.446601941747574,1,0,0,0
1609.0,71.7,52.4,0.0,25.24271844660194,1,0,0,1
1653.0,68.0,46.8,0.0,25.24271844660194,1,0,0,1
1973.0,55.1,35.8,0.0,18.446601941747574,1,0,1,0
473.0,60.0,38.4,0.44,0.0,1,0,1,0
1255.0,50.2,32.8,3.63,0.0,1,0,1,0
1292.0,69.3,48.1,0.0,47.57281553398058,1,0,1,0
806.0,42.1,25.5,45.86,0.0,1,0,1,0
1122.0,40.9,35.3,3.96,0.0,1,0,0,1
1290.0,49.1,38.5,0.0,0.0,1,0,0,1
940.0,58.5,53.8,0.0,0.0,1,0,0,0
1570.0,94.8,71.0,0.12,12.62135922330097,1,0,0,1
411.0,33.4,24.4,0.0,0.0,1,0,0,1
674.0,64.9,59.0,0.0,0.0,0,1,0,0
971.0,63.3,49.6,0.0,0.0,0,0,1,0
1582.0,64.0,59.1,8.15,12.62135922330097,1,0,0,1
1483.0,57.1,35.4,0.0,0.0,1,0,1,0
687.0,21.5,5.5,0.41,18.446601941747574,1,0,0,0
1399.0,74.2,57.5,0.01,14.563106796116504,1,0,1,0
1085.0,59.6,38.7,0.0,6.796116504854369,1,0,0,1
1298.0,48.4,35.6,0.0,4.854368932038835,0,1,0,0
1691.0,48.9,33.9,0.0,9.70873786407767,1,0,1,0
1122.0,30.5,20.4,0.0,10.679611650485436,1,0,0,0
3836.0,48.1,32.2,0.0,0.0,1,0,0,0
494.0,52.3,41.7,0.31,0.0,0,1,0,0
2018.0,49.7,36.3,0.0,18.446601941747574,1,0,1,0
1558.0,70.5,48.3,0.0,12.62135922330097,1,0,0,1
326.0,42.4,32.2,10.69,0.0,1,0,1,0
1118.0,57.0,37.6,0.0,18.446601941747574,1,0,1,0
1048.0,44.9,27.0,0.0,7.766990291262135,1,0,0,0
909.0,83.2,75.5,0.23,0.9708737864077669,0,1,1,0
1220.0,82.2,70.7,12.73,0.0,0,1,1,0
1003.0,39.3,27.6,0.0,27.184466019417474,1,0,1,0
1282.0,43.5,26.8,0.18,0.9708737864077669,0,1,0,1
1349.0,54.2,39.4,3.8,6.796116504854369,1,0,0,1
1233.0,48.5,45.4,3.91,4.854368932038835,1,0,0,1
948.0,45.6,27.9,0.0,0.0,1,0,0,1
962.0,59.0,19.2,0.0,53.398058252427184,1,0,1,0
512.0,74.7,51.4,7.17,0.0,1,0,0,1
1031.0,61.9,53.0,0.51,3.8834951456310676,0,1,1,0
1089.0,87.4,49.8,0.0,6.796116504854369,1,0,0,1
686.0,56.3,39.9,0.0,9.70873786407767,1,0,1,0
282.0,52.0,25.2,0.0,0.0,1,0,1,0
1528.0,95.8,69.2,0.0,0.0,1,0,0,1
1262.0,38.4,35.1,45.08,78.64077669902912,1,0,1,0
1977.0,41.1,27.2,25.64,13.592233009708737,0,1,0,1
247.0,71.1,66.2,1.17,0.0,0,1,0,0
697.0,31.2,28.5,3.38,18.446601941747574,1,0,0,0
290.0,77.5,72.0,0.93,0.0,0,1,0,0
853.0,41.8,32.1,0.01,0.0,0,1,1,0
1016.0,36.2,21.9,0.0,7.766990291262135,1,0,1,0
1963.0,60.2,47.2,0.0,22.330097087378643,1,0,0,1
619.0,54.5,41.0,0.0,0.0,1,0,0,1
791.0,50.8,45.7,30.74,3.8834951456310676,1,0,0,0
638.0,59.9,39.6,0.0,0.0,1,0,1,0
929.0,70.4,61.0,0.0,0.0,1,0,0,0
1640.0,46.5,38.1,19.09,4.854368932038835,1,0,0,0
1685.0,70.5,56.3,37.12,18.446601941747574,1,0,1,0
1129.0,40.3,23.3,0.01,11.650485436893204,1,0,1,0
1419.0,81.7,67.0,3.43,14.563106796116504,1,0,1,0
1463.0,52.8,44.6,0.44,0.0,1,0,1,0
1066.0,28.0,16.7,2.56,7.766990291262135,1,0,0,0
1194.0,80.3,54.6,0.0,18.446601941747574,1,0,1,0
1118.0,66.6,49.3,23.9,18.446601941747574,1,0,1,0
979.0,29.5,24.4,0.0,2.912621359223301,1,0,1,0
1678.0,59.5,45.3,23.74,16.50485436893204,1,0,0,1
1169.0,62.6,38.1,0.0,0.0,1,0,0,1
483.0,65.5,47.9,0.14,0.0,1,0,1,0
742.0,33.2,25.1,0.28,0.0,0,0,0,0
2031.0,46.4,35.9,0.0,4.854368932038835,1,0,0,1
679.0,66.0,63.4,48.06,0.0,0,1,1,0
585.0,40.3,27.4,0.0,0.0,1,0,0,0
1567.0,53.7,47.4,11.73,29.126213592233007,1,0,0,1
601.0,76.9,58.7,0.0,0.0,0,1,0,0
575.0,44.5,32.1,0.0,0.0,1,0,0,0
1518.0,45.1,40.0,11.13,0.0,1,0,0,1
1202.0,77.5,59.5,0.0,4.854368932038835,1,0,0,1
1278.0,38.3,22.9,0.0,78.64077669902912,1,0,1,0
1328.0,65.9,43.0,10.48,4.854368932038835,0,1,0,0
1354.0,62.2,43.0,4.67,0.0,1,0,0,1
800.0,33.5,19.4,0.33,3.8834951456310676,1,0,0,0
680.0,70.7,55.8,0.17,0.9708737864077669,0,0,1,0
2009.0,79.3,63.5,0.33,4.854368932038835,1,0,0,1
1769.0,54.9,30.6,0.0,8.737864077669903,1,0,0,1
2046.0,50.7,36.9,2.07,13.592233009708737,0,1,0,1
2013.0,58.9,42.2,2.49,18.446601941747574,1,0,1,0
1299.0,51.7,36.4,0.0,4.854368932038835,0,1,0,0
905.0,26.0,20.3,2.37,0.0,1,0,0,0
1044.0,36.9,31.6,12.87,27.184466019417474,1,0,1,0
1051.0,57.4,34.8,0.0,0.0,0,1,0,1
326.0,46.7,30.6,0.11,0.0,1,0,1,0
1403.0,65.1,58.1,0.63,1.9417475728155338,1,0,1,0
1488.0,47.5,31.2,13.37,26.21359223300971,1,0,0,0
325.0,45.5,27.7,0.24,0.0,1,0,1,0
940.0,53.0,29.8,0.0,0.0,1,0,0,1
1354.0,72.6,51.4,0.0,37.86407766990291,1,0,1,0
781.0,39.8,15.5,65.09,0.9708737864077669,1,0,1,0
656.0,55.0,45.5,0.75,0.0,0,0,0,0
1386.0,63.9,53.0,0.52,0.0,1,0,0,1
798.0,48.9,36.1,0.15,0.0,1,0,1,0
1075.0,57.2,26.9,0.0,0.0,1,0,1,0
1453.0,66.6,51.0,0.0,8.737864077669903,1,0,0,0
1577.0,66.6,59.0,43.86,12.62135922330097,1,0,0,1
1788.0,48.8,41.7,20.15,0.0,1,0,1,0
1256.0,94.5,67.8,0.0,0.0,1,0,1,0
1178.0,82.0,64.3,0.0,1.9417475728155338,1,0,1,0
1000.0,54.5,39.9,7.98,1.9417475728155338,1,0,1,0
789.0,34.8,25.1,0.02,0.0,0,0,0,0
1672.0,65.7,48.2,0.0,4.854368932038835,1,0,1,0
804.0,63.5,51.9,12.61,0.0,1,0,0,1
900.0,50.2,35.9,0.0,53.398058252427184,1,0,1,0
0.0,44.5,34.4,0.0,100.0,1,0,0,0
784.0,39.2,10.0,0.02,0.9708737864077669,1,0,1,0
1443.0,95.8,69.2,0.0,19.41747572815534,1,0,0,1
518.0,45.7,36.1,0.43,0.0,0,1,0,0
1239.0,95.9,67.8,0.0,20.388349514563107,0,1,1,0
971.0,69.9,61.7,0.46,0.0,1,0,1,0
1306.0,44.6,35.7,9.25,0.0,1,0,0,1
1451.0,44.1,34.6,0.05,1.9417475728155338,1,0,1,0
1488.0,49.3,34.1,0.61,26.21359223300971,1,0,0,0
953.0,58.6,55.7,30.38,0.0,1,0,0,0
3815.0,50.9,33.8,0.0,0.0,1,0,0,0
909.0,78.5,74.5,0.02,0.9708737864077669,0,1,1,0
938.0,77.2,58.1,0.0,0.0,1,0,0,0
935.0,34.6,22.2,0.12,0.0,1,0,0,1
1617.0,57.2,35.3,0.0,0.0,0,0,0,1
1655.0,62.6,45.8,0.0,4.854368932038835,1,0,1,0
0.0,69.1,54.3,0.01,100.0,1,0,0,0
1376.0,69.3,51.3,8.68,1.9417475728155338,1,0,1,0
1119.0,4.4,-4.0,0.64,10.679611650485436,1,0,0,0
1106.0,48.9,32.7,0.0,0.0,1,0,0,1
905.0,32.6,17.9,0.0,0.0,1,0,0,0
1415.0,34.3,32.3,50.54,26.21359223300971,1,0,0,0
1061.0,74.7,61.9,0.0,10.679611650485436,1,0,0,1
350.0,68.2,47.9,0.0,39.80582524271845,0,1,1,0
1493.0,47.9,36.3,0.7,6.796116504854369,1,0,0,1
1439.0,55.0,43.7,0.02,19.41747572815534,1,0,0,1
1128.0,52.6,28.8,0.0,6.796116504854369,1,0,0,1
624.0,56.7,54.5,25.42,0.0,0,1,0,0
2009.0,63.4,44.3,0.01,49.51456310679612,1,0,1,0
436.0,36.8,26.0,0.35,0.0,1,0,0,1
462.0,80.0,68.0,0.31,0.0,1,0,1,0
1330.0,66.1,53.1,0.0,47.57281553398058,1,0,1,0
945.0,61.5,57.9,0.0,0.0,1,0,0,0
0.0,41.2,31.6,0.0,100.0,1,0,0,0
1443.0,65.5,51.8,0.01,6.796116504854369,0,1,0,0
852.0,51.5,42.6,0.03,0.0,0,1,1,0
247.0,72.0,66.4,0.93,0.0,0,1,0,0
1349.0,64.1,44.6,0.0,37.86407766990291,1,0,1,0
639.0,56.9,44.0,2.61,0.0,1,0,1,0
1983.0,52.0,26.6,0.0,22.330097087378643,1,0,0,1
1567.0,47.5,35.5,1.68,29.126213592233007,1,0,0,1
1298.0,54.6,45.5,0.48,4.854368932038835,0,1,0,0
1080.0,58.3,36.6,0.01,10.679611650485436,1,0,0,1
1281.0,69.6,59.1,25.62,0.0,1,0,0,1
1594.0,37.7,32.1,5.29,15.66265060240964,1,0,0,0
1040.0,49.0,28.8,0.27,0.0,1,0,0,0
1222.0,25.2,11.8,0.0,4.854368932038835,1,0,0,1
1234.0,66.1,37.0,0.0,4.854368932038835,0,1,0,0
3836.0,51.9,39.3,0.03,0.0,1,0,0,0
435.0,66.4,43.0,0.0,0.0,1,0,0,1
958.0,62.3,44.2,4.15,3.8834951456310676,1,0,1,0
1655.0,65.9,42.0,0.0,4.854368932038835,1,0,0,1
1030.0,39.6,35.8,4.49,6.796116504854369,0,1,0,0
1054.0,39.7,26.8,0.01,7.766990291262135,1,0,0,0
1366.0,80.3,58.2,0.0,14.563106796116504,1,0,1,0
1201.0,70.9,41.9,0.0,1.9417475728155338,1,0,1,0
1368.0,58.8,38.3,0.0,1.9417475728155338,1,0,1,0
1581.0,74.1,49.6,0.0,0.0,0,0,0,1
1313.0,59.4,49.0,4.1,37.86407766990291,1,0,1,0
1347.0,56.4,34.4,5.19,19.41747572815534,1,0,0,1
665.0,68.9,49.6,9.25,9.70873786407767,1,0,1,0
963.0,57.2,37.4,0.0,3.8834951456310676,0,1,1,0
691.0,55.4,38.0,1.93,9.70873786407767,1,0,1,0
1058.0,39.8,30.0,0.0,7.766990291262135,1,0,0,0
1256.0,94.5,67.8,0.0,0.0,1,0,1,0
986.0,76.3,52.5,0.0,3.8834951456310676,0,1,1,0
1618.0,52.3,33.5,1.27,4.854368932038835,1,0,0,0
925.0,70.4,61.0,0.0,0.0,1,0,0,0
673.0,63.6,49.8,0.0,0.0,1,0,1,0
663.0,70.5,38.8,0.0,0.0,1,0,1,0
973.0,90.7,63.1,0.0,0.0,1,0,0,1
1555.0,41.1,28.3,0.0,0.0,1,0,1,0
1669.0,84.6,58.6,0.0,9.70873786407767,1,0,1,0
1897.0,62.7,37.9,0.0,15.66265060240964,1,0,0,0
1449.0,28.6,7.8,1.9,21.35922330097087,1,0,0,1
1571.0,83.5,63.3,0.0,35.92233009708738,1,0,1,0
1224.0,80.1,55.2,0.0,20.388349514563107,0,1,1,0
257.0,73.8,71.4,1.84,0.0,0,1,0,0
982.0,52.6,41.0,0.0,0.0,0,0,1,0
708.0,68.0,57.0,21.87,0.9708737864077669,0,0,1,0
878.0,74.8,71.3,0.11,0.9708737864077669,0,1,1,0
1497.0,56.2,46.0,0.1,6.796116504854369,0,1,0,0
1049.0,50.4,40.0,0.07,7.766990291262135,1,0,1,0
1195.0,62.4,32.2,0.0,4.854368932038835,0,1,0,0
1625.0,76.6,60.0,0.01,18.446601941747574,1,0,1,0
790.0,72.0,52.5,11.57,0.0,1,0,0,1
459.0,37.7,25.1,0.08,2.912621359223301,1,0,0,0
926.0,55.5,47.6,3.77,0.0,0,1,1,0
514.0,42.5,35.8,48.47,0.0,0,1,0,0
1072.0,55.0,41.3,0.0,61.76470588235294,1,0,0,0
940.0,45.1,31.1,1.0,0.0,1,0,0,1
958.0,51.3,37.4,0.01,3.8834951456310676,1,0,1,0
1220.0,62.7,49.4,0.0,43.689320388349515,1,0,0,0
1357.0,50.0,30.8,0.0,19.41747572815534,1,0,0,1
1193.0,64.1,51.7,0.0,20.388349514563107,0,1,1,0
1097.0,40.8,29.6,0.0,10.679611650485436,1,0,0,0
489.0,62.2,51.6,0.0,0.0,1,0,1,0
1347.0,96.5,74.1,0.0,47.57281553398058,1,0,1,0
950.0,85.5,53.4,0.0,0.0,1,0,1,0
956.0,47.1,31.7,0.0,3.8834951456310676,1,0,1,0
1321.0,46.8,30.3,0.0,0.0,1,0,0,0
1972.0,41.4,24.9,0.0,15.66265060240964,1,0,0,0
999.0,39.5,30.6,3.4,7.766990291262135,1,0,1,0
984.0,83.1,79.3,20.85,0.9708737864077669,0,1,1,0
1117.0,38.8,20.4,0.0,10.679611650485436,1,0,0,0
1861.0,51.6,31.4,0.16,0.0,1,0,1,0
639.0,67.2,50.4,0.0,0.0,0,1,0,0
483.0,56.9,38.3,0.0,0.0,1,0,1,0
829.0,66.7,48.7,0.05,0.0,1,0,0,1
1184.0,85.6,70.2,2.05,70.87378640776699,0,1,0,1
1581.0,62.0,46.6,0.0,0.0,0,0,0,1
2056.0,71.8,47.9,0.0,49.51456310679612,1,0,1,0
1398.0,46.3,27.6,0.0,34.95145631067961,1,0,0,1
1480.0,50.2,35.2,32.08,1.9417475728155338,1,0,1,0
1617.0,49.0,37.7,0.01,4.854368932038835,1,0,0,0
1353.0,60.8,46.1,0.02,37.86407766990291,1,0,1,0
591.0,59.3,48.7,0.0,0.0,0,1,0,0
1300.0,45.2,31.4,0.0,4.854368932038835,0,1,0,0
738.0,44.3,36.9,6.92,12.62135922330097,0,1,0,0
786.0,57.0,31.2,0.02,0.9708737864077669,1,0,1,0
976.0,90.7,63.1,0.0,0.0,1,0,0,1
1353.0,75.6,58.8,0.12,0.0,1,0,0,1
1669.0,96.4,73.9,0.15,18.446601941747574,1,0,1,0
1506.0,52.3,33.9,0.0,1.9417475728155338,1,0,1,0
1661.0,49.2,29.1,0.01,9.70873786407767,1,0,1,0
1289.0,46.2,18.0,0.0,1.9417475728155338,1,0,1,0
989.0,44.8,33.4,0.05,7.766990291262135,1,0,1,0
947.0,72.7,49.9,0.0,61.76470588235294,1,0,0,0
890.0,50.9,24.4,13.38,0.0,1,0,1,0
2054.0,68.4,52.1,0.02,4.854368932038835,1,0,0,1
1305.0,74.5,58.9,8.35,0.0,1,0,0,1
1113.0,30.3,27.3,0.33,10.679611650485436,1,0,0,0
2014.0,70.9,41.9,0.0,49.51456310679612,1,0,1,0
1295.0,49.9,34.5,0.0,0.0,1,0,0,1
994.0,48.9,25.8,0.01,0.0,1,0,0,0
926.0,55.5,47.6,3.77,0.0,0,1,1,0
621.0,64.9,57.3,0.01,0.0,0,1,0,0
1198.0,77.9,62.1,21.19,18.446601941747574,1,0,1,0
1014.0,32.3,17.3,0.19,2.912621359223301,1,0,1,0
1278.0,48.1,32.2,0.0,0.0,0,1,0,0
1998.0,43.3,39.5,0.48,15.66265060240964,1,0,0,0
2266.0,70.2,51.1,0.0,11.650485436893204,1,0,0,0
1238.0,69.2,57.4,4.14,0.9708737864077669,0,1,0,1
2020.0,61.8,44.4,0.0,49.51456310679612,1,0,1,0
0.0,38.9,31.6,0.0,100.0,1,0,0,0
1025.0,67.0,41.7,0.0,0.0,1,0,1,0
1362.0,66.6,45.9,0.0,37.86407766990291,1,0,1,0
1475.0,59.3,46.2,0.0,0.0,1,0,1,0
962.0,72.9,66.0,0.01,0.9708737864077669,0,1,1,0
654.0,58.7,38.4,0.0,9.70873786407767,1,0,1,0
1302.0,55.4,39.1,0.0,43.689320388349515,1,0,0,0
1233.0,57.9,38.1,0.0,0.0,0,1,1,0
362.0,71.3,54.2,0.0,39.80582524271845,0,1,1,0
439.0,38.6,26.4,0.08,0.0,1,0,0,1
60.0,81.2,63.4,0.0,0.0,1,0,0,1
1410.0,56.6,39.4,0.0,8.737864077669903,1,0,0,0
589.0,70.9,58.1,0.44,0.0,1,0,0,0
2055.0,67.2,52.3,0.0,49.51456310679612,1,0,1,0
304.0,41.1,29.8,0.21,0.0,1,0,1,0
1161.0,62.1,53.3,21.1,20.388349514563107,0,1,1,0
1840.0,45.2,23.6,0.0,0.0,1,0,1,0
1136.0,86.0,74.7,0.37,70.87378640776699,0,1,0,1
409.0,44.1,26.9,0.0,0.0,1,0,0,1
1588.0,50.7,39.0,0.74,21.35922330097087,1,0,0,1
1084.0,81.1,72.4,4.64,70.87378640776699,0,1,0,1
0.0,47.8,30.6,8.03,100.0,1,0,0,0
1488.0,56.4,34.4,5.19,0.0,1,0,0,1
824.0,72.9,61.7,18.62,0.0,1,0,0,1
1257.0,49.2,32.7,0.0,1.9417475728155338,1,0,1,0
1077.0,61.2,48.7,0.02,17.475728155339805,1,0,1,0
957.0,82.2,71.9,31.41,0.0,1,0,1,0
621.0,69.4,62.5,0.24,0.0,0,1,0,0
411.0,27.7,6.8,0.0,0.0,1,0,0,1
1559.0,48.8,28.0,0.01,4.854368932038835,1,0,0,1
948.0,74.0,47.1,0.0,0.0,1,0,0,1
939.0,50.8,39.9,0.0,0.0,1,0,0,1
1305.0,84.2,56.9,10.82,0.0,1,0,0,1
693.0,26.3,5.7,0.02,18.446601941747574,1,0,0,0
1137.0,68.8,45.3,0.0,0.0,1,0,0,1
907.0,62.1,50.6,8.14,0.0,0,1,1,0
1081.0,34.6,14.3,0.02,7.766990291262135,1,0,0,0
1609.0,51.6,36.3,20.62,6.796116504854369,0,1,0,0
1039.0,56.1,43.6,0.54,61.76470588235294,1,0,0,0
1963.0,60.7,40.7,0.0,18.446601941747574,1,0,1,0
1005.0,36.5,32.2,7.32,6.796116504854369,0,1,0,0
2016.0,83.3,56.1,0.0,11.650485436893204,1,0,0,0
1082.0,35.8,24.3,0.05,6.796116504854369,0,1,0,0
1292.0,90.1,63.4,4.12,0.0,1,0,0,0
293.0,57.8,35.0,0.04,0.0,1,0,1,0
1056.0,36.4,23.6,0.0,7.766990291262135,1,0,0,0
1259.0,61.2,39.2,0.0,1.9417475728155338,1,0,1,0
1656.0,49.3,36.9,12.69,4.854368932038835,1,0,0,0
1148.0,68.9,56.0,0.0,20.388349514563107,0,1,1,0
2077.0,75.9,56.6,0.0,49.51456310679612,1,0,1,0
1453.0,35.4,27.1,9.74,26.21359223300971,1,0,0,0
1159.0,38.9,30.6,1.24,11.650485436893204,1,0,1,0
997.0,42.8,28.4,0.0,6.796116504854369,0,1,0,0
1493.0,47.5,39.2,2.12,6.796116504854369,1,0,0,1
1297.0,67.4,43.8,0.0,47.57281553398058,1,0,1,0
1090.0,59.0,42.8,10.72,6.796116504854369,1,0,0,1
287.0,66.0,46.1,0.0,39.80582524271845,0,1,1,0
1186.0,96.3,69.7,0.0,0.0,1,0,0,1
1672.0,46.7,40.9,10.42,0.0,1,0,1,0
1411.0,60.3,40.2,19.33,0.0,1,0,0,1
